5.353639308721358248e+03,0.000000000000000000e+00,2.891287314146298286e+03,1.027344545776433506e+03,1.326541715427076269e+03,8.283808093206208696e+02,1.676145302930462094e+03,2.264311571306245696e+03,6.350888861764922240e+02,1.452974408676381699e+03,2.889876048368073498e+02,2.082590009941545213e+04,5.370378202917951285e+02,5.836405896835704965e+01,4.175715967651875872e+03,3.741142589091959394e+02,2.890500780212679501e+02,0.000000000000000000e+00,2.096126900213760564e+03,1.010759832821980126e+03,-2.244287877084173317e+02,1.034285763463387298e+02,0.000000000000000000e+00,3.015491281988157084e+02,0.000000000000000000e+00,4.058027706921248523e+02,3.937865584432966557e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.202388245435903173e+03,1.549166943228499065e+02,8.179141906295709532e+02,0.000000000000000000e+00,2.278034621741549586e+02,0.000000000000000000e+00,2.626416454725313798e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.307168219909234210e+02,-3.676394326039686348e+03,6.466930032629377820e+03,3.601729238786690075e+03,3.555535241919841827e+00,2.000000018494346534e+02,1.248209076281443544e+02,4.329738345168360638e+02,6.258271550658991328e+04,9.537914664926848900e+02,1.121955396186850066e+03,0.000000000000000000e+00,-4.751146753152145834e+02,6.668482241655825646e+02,3.313761317438210881e+03,2.302624922562142729e+03
6.293380001507898669e+03,0.000000000000000000e+00,4.958206401793266195e+03,1.023506396788476877e+03,4.696343193321749254e+02,7.907881631926186401e+02,2.428169079913931000e+03,5.439787558693684559e+02,1.041200146724725300e+03,1.475001533344692916e+03,2.390005596758460626e+02,2.082590009941545213e+04,5.627950298981162405e+02,1.592827678566159832e+01,4.175715967651875872e+03,5.636007017333340627e+02,2.921581433763353743e+02,0.000000000000000000e+00,1.785266777798137127e+03,3.433150281313418759e+02,2.739069979096640282e+02,4.343192170793520859e+02,0.000000000000000000e+00,3.716907743206077441e+01,0.000000000000000000e+00,4.898619160497793246e+02,5.135513268262943711e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.271212878105775417e+03,1.567392436678246384e+02,8.179141906295709532e+02,0.000000000000000000e+00,2.222200439836119585e+02,0.000000000000000000e+00,2.465615447293151874e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.307168219909234210e+02,-3.676394326039686348e+03,7.381865471329354477e+03,3.556406078079407962e+03,3.555535241919841827e+00,2.000000018494346534e+02,1.906048994862204324e+02,5.814220063511799026e+02,6.008939080631888646e+04,6.104265385553183023e+02,1.201894718165162885e+03,2.598709721489560209e+01,-4.751146753152145834e+02,6.111449118844479926e+02,3.593403622707258364e+03,2.110739512348630797e+03
6.522838158396882136e+03,0.000000000000000000e+00,4.737118041671824358e+03,1.027344545776433506e+03,-4.538630175635571504e+02,6.632416852583252194e+02,2.892399142244110408e+03,1.124676077759919053e+03,1.265857439793960566e+03,1.497028658013004133e+03,2.546215112886464738e+02,2.082590009941545213e+04,1.052182012418217255e+03,2.259675684294231246e+02,4.175715967651875872e+03,7.324379809163802975e+02,2.921581433763353743e+02,0.000000000000000000e+00,1.701014968919136436e+03,1.312675107561013021e+01,1.694833719600715654e+02,8.080357527057712730e+01,0.000000000000000000e+00,1.330892772567337659e+02,0.000000000000000000e+00,3.391351726498472203e+02,3.228858155605619800e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.357243668943115154e+03,1.622068917027487203e+02,8.179141906295709532e+02,0.000000000000000000e+00,2.278034621741549586e+02,0.000000000000000000e+00,2.358414775671710473e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.247420285665890987e+02,-3.676394326039686348e+03,7.485835407545260750e+03,3.374382416529198508e+03,3.555535241919841827e+00,2.000000018494346534e+02,2.614491984103024151e+02,6.079306084644555312e+02,5.984112045543993008e+04,1.418424166598407282e+03,1.353358696650387856e+03,-1.864291756720771502e+02,-4.751146753152145834e+02,5.745398780997022641e+02,3.984902850083924477e+03,2.206682217455386763e+03
6.234574142204691270e+03,0.000000000000000000e+00,2.850154595984169646e+03,1.028623928772419276e+03,2.723178105381342903e+03,8.001863247246192259e+02,2.231485938241331496e+03,8.948450534051108889e+02,1.461712515803037604e+03,1.497028658013004133e+03,2.702424629014469133e+02,2.082590009941545213e+04,2.345193934655536850e+03,2.275128490131067167e+02,4.175715967651875872e+03,7.700923381442538584e+02,2.968202414089364538e+02,0.000000000000000000e+00,1.246345724451425440e+03,3.564417792069519919e+02,5.740565824454036914e+01,3.054375145227814983e+02,0.000000000000000000e+00,1.792508734223576425e+02,0.000000000000000000e+00,3.884112233767480120e+02,3.765404317961450147e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.512099092450327134e+03,1.731421877725969694e+02,8.482073088010365609e+02,0.000000000000000000e+00,2.367369312790237643e+02,0.000000000000000000e+00,2.197613768239548193e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.247420285665890987e+02,-3.676394326039686348e+03,6.955588732844138576e+03,3.328328237100831757e+03,4.740713655893121548e+00,2.000000018494346534e+02,3.171125761363667266e+02,3.534480281770090642e+02,6.120594356080660509e+04,6.799170596854997939e+02,1.495005565418977540e+03,2.643904673167639316e+02,-4.751146753152145834e+02,5.888635869719942093e+02,4.334455731670233035e+03,2.302624922562142729e+03
5.945157069947732452e+03,0.000000000000000000e+00,4.171543166942554308e+03,1.024785779784462420e+03,-2.979023667405587730e+03,4.524543480405984042e+02,2.837443558541472612e+03,8.295676027007867788e+02,1.070002363784883755e+03,1.430947284008070255e+03,2.702424629014469133e+02,2.082590009941545213e+04,1.796565370040897278e+03,1.138752922437597732e+02,4.175715967651875872e+03,6.717051466778744953e+02,3.030363721190712454e+02,0.000000000000000000e+00,1.467143568410185935e+03,5.351675438517976318e+02,-1.547219169829040482e+02,-8.847991492128194579e+01,0.000000000000000000e+00,2.853625944784021158e+02,0.000000000000000000e+00,5.004900838536206606e+02,4.809753098261190303e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.460480617947923292e+03,1.786098358075210797e+02,8.482073088010365609e+02,0.000000000000000000e+00,2.311535130884807927e+02,0.000000000000000000e+00,2.090413096618107147e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.187672351422548047e+02,-3.676394326039686348e+03,6.643678924196418848e+03,3.260343496039909951e+03,5.925892069866402601e+00,2.000000018494346534e+02,3.542214946204096577e+02,7.210339774810984181e+02,6.274601632561725273e+04,1.432049758976874273e+03,1.837201961255966580e+02,-1.300484734536732049e+03,-4.751146753152145834e+02,7.002702115342632396e+02,4.656044382729637618e+03,2.302624922562142729e+03
5.811402566434556320e+03,0.000000000000000000e+00,3.285475863200032109e+03,9.979187368687648814e+02,-2.225505916238291775e+02,4.846766161503146577e+02,1.747009081915442948e+03,1.429304181046765279e+03,1.084403472314962983e+03,1.497028658013004133e+03,2.702424629014469133e+02,2.082590009941545213e+04,1.253088247347522156e+03,3.136919584877683178e+02,4.175715967651875872e+03,5.939671188525869638e+02,2.812799146335994465e+02,0.000000000000000000e+00,2.239936022265848351e+03,3.079737752354684517e+02,-3.589220441670547643e+02,1.393861673417455336e+02,0.000000000000000000e+00,1.936389033960585664e+02,0.000000000000000000e+00,4.859971277574733222e+02,4.934308457379507900e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.391655985278051503e+03,1.822549344974704866e+02,8.330607497153038139e+02,0.000000000000000000e+00,2.233367276217205699e+02,0.000000000000000000e+00,2.090413096618107147e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.187672351422548047e+02,-3.676394326039686348e+03,6.674869905061191275e+03,3.100250396122255097e+03,5.925892069866402601e+00,2.000000018494346534e+02,3.930171821264545429e+02,8.765511098789824018e+02,6.446399404774223513e+04,8.515995236541830309e+02,4.277454947962365281e+02,-5.084432063783921762e+01,-4.751146753152145834e+02,8.514649162973428247e+02,4.781883420100709372e+03,2.398567627668898695e+03
5.714545856993980124e+03,0.000000000000000000e+00,3.861333917469833978e+03,9.723310769490528855e+02,1.487759466839614106e+03,5.048155337188872522e+02,1.352196598999121761e+03,1.165474484450121736e+03,9.029495048359650582e+02,1.475001533344692916e+03,2.546215112886464738e+02,2.082590009941545213e+04,1.470736668520935382e+03,2.140807947087801324e+02,4.175715967651875872e+03,5.636007017333340627e+02,2.766178166009983670e+02,0.000000000000000000e+00,2.667005536238714285e+03,5.442552945964507671e+02,-1.719436144562661468e+02,-5.506763654689831355e+02,0.000000000000000000e+00,2.979521207053904277e+02,0.000000000000000000e+00,4.753689599536319861e+02,4.627710650319033334e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.374449827110583556e+03,1.840774838424451900e+02,8.482073088010365609e+02,0.000000000000000000e+00,2.199866767073947358e+02,0.000000000000000000e+00,2.090413096618107147e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.187672351422548047e+02,-3.676394326039686348e+03,6.747648860412325121e+03,2.963549895279326392e+03,7.111070483839683654e+00,2.000000018494346534e+02,4.200054864784857500e+02,6.362064507186162245e+02,6.603460273806205078e+04,4.809834109598825762e+02,2.653424511981900196e+03,3.163646617465551714e+01,-4.751146753152145834e+02,9.771952497319036866e+02,5.033561494842851971e+03,2.494510332775654661e+03
5.655739997690773635e+03,0.000000000000000000e+00,4.342929492618090990e+03,9.684929279610961430e+02,-1.946879584992710306e+03,4.229172689400251670e+02,2.070957785846783281e+03,1.052598892607227754e+03,9.029495048359650582e+02,1.408920159339759266e+03,2.546215112886464738e+02,2.082590009941545213e+04,9.285474063078759173e+02,-1.236224466946870137e+01,4.175715967651875872e+03,5.502394782008628908e+02,2.735097512459309996e+02,0.000000000000000000e+00,2.563869701231661566e+03,3.372565276349064334e+02,6.287286379163945185e+02,-8.965156676270531761e+02,0.000000000000000000e+00,2.302084795792151510e+02,0.000000000000000000e+00,4.715041716613259837e+02,4.819334279731830293e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.374449827110583556e+03,1.822549344974704866e+02,8.633538678867694216e+02,0.000000000000000000e+00,2.211033603455033472e+02,0.000000000000000000e+00,2.197613768239548193e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.307168219909234210e+02,-3.676394326039686348e+03,6.674869905061191275e+03,2.963549895279326392e+03,7.111070483839683654e+00,2.000000018494346534e+02,4.301261006104974172e+02,6.856891746633975799e+02,6.483308045172272250e+04,1.506990517058442038e+03,3.811843458544822624e+03,-1.376186278597515184e+03,-4.751146753152145834e+02,1.061545979757621808e+03,5.117454186423566171e+03,2.686395742989166592e+03
5.625760540006785050e+03,0.000000000000000000e+00,5.001052983212151048e+03,9.672135449651106001e+02,-8.060887570626884724e+01,7.800474071560464608e+02,2.383336893209147547e+03,1.139635493546326870e+03,1.294659656854119021e+03,1.408920159339759266e+03,2.702424629014469133e+02,2.082590009941545213e+04,7.997613582762704709e+02,1.894751731070491303e+02,4.175715967651875872e+03,5.465955081465524472e+02,2.766178166009983670e+02,0.000000000000000000e+00,3.160895450356994388e+03,5.654600463339749012e+02,5.937385224149603573e+02,-2.573593872367881659e+02,0.000000000000000000e+00,1.127062347939907596e+02,0.000000000000000000e+00,3.739182672806007872e+02,3.851634951197207783e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.426068301612987398e+03,1.822549344974704866e+02,8.936469860582350293e+02,0.000000000000000000e+00,2.244534112598291813e+02,0.000000000000000000e+00,2.358414775671710473e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.604450624437086503e+02,-3.676394326039686348e+03,7.173925598897541931e+03,3.009604074707692689e+03,5.925892069866402601e+00,2.000000018494346534e+02,6.122971549867081649e+02,5.690513253649845637e+02,6.438035216482579563e+04,1.239928906440490437e+03,2.151349472188284835e+03,3.005464286592273879e+02,-4.751146753152145834e+02,1.023349422764843894e+03,5.117454186423566171e+03,2.782338448095922558e+03
5.691484735698604709e+03,0.000000000000000000e+00,5.011336162752682867e+03,9.953599708767936818e+02,1.077705620855550933e+03,4.967599666914582031e+02,2.043479993995464156e+03,1.268830448065301653e+03,2.304177364812670021e+03,1.452974408676381699e+03,2.702424629014469133e+02,2.082590009941545213e+04,1.545432576379266720e+03,5.491689458937058532e+01,4.175715967651875872e+03,5.538834482551731071e+02,2.874960453437342380e+02,0.000000000000000000e+00,3.468850337983687041e+03,6.563375537805065107e+01,4.723665592693607778e+02,-2.323102789029092605e+02,0.000000000000000000e+00,-5.395511240137854436e+00,0.000000000000000000e+00,3.140140487498585458e+02,3.209695792664340388e+02,0.000000000000000000e+00,-3.631745733473451878e+02,2.494892934282859187e+03,1.859000331874198935e+02,9.239401042297006370e+02,0.000000000000000000e+00,2.389702985552409871e+02,0.000000000000000000e+00,2.787217462157476078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.780779893789391224e+02,-3.676394326039686348e+03,7.454644426680489232e+03,4.522812827354018737e+03,5.925892069866402601e+00,2.000000018494346534e+02,7.202503723948329935e+02,5.902582070556049985e+02,6.592573552537716751e+04,1.235841228726950476e+03,3.333609970920178057e+03,-4.824561091634966488e+02,-4.751146753152145834e+02,9.580969712355147294e+02,5.313203800111899909e+03,2.878281153202678524e+03
