,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
0,27.501279429575604,7.437423866496175,55.77541499496172,10.190260039550003,-2.4298934451532666,0.7021636325076647,1.2057656620110864,14.273328990814285,62.641239851349106,-0.08516994291618368,312.6264084113546,607.0852429918532,1245.036605976194,298.3081770469123,341.6788646256761,2713.3139308861982,85.65664315761276,1347.411609684363,1928.3792387995304,599.7652255194274,852.111620984834,1791.2925173804117,0.0
1,30.162693567921632,7.520990426793884,28.509838702565304,12.694854073367111,6.185183314935588,15.90400627629861,1.2057656620110864,0.29129242838396496,59.78222941710804,-0.061249873841851245,312.6264084113546,544.7561626025458,1172.8795845550237,298.3081770469123,334.1968456922671,3245.5121454291657,85.65664315761276,539.8569694430726,2992.365554474749,461.25735208792565,1811.8860353760722,2508.6139970200225,0.0
2,43.0261952365941,12.326067643912198,39.16721673749009,14.045370464150848,-14.579360670919602,17.834956265694686,1.2057656620110864,11.06911227859067,58.43303348184823,-0.13908070465568295,213.28717583204565,397.6595328837806,1464.1315619277477,379.18283837963077,326.7148267588582,3948.133383730275,87.30388629525916,889.3511507629679,3491.349035852016,408.99023003830234,1995.7005607040794,2668.167746696871,0.0
3,27.05771040651794,8.85805539155724,66.16230120158892,12.91584766458627,-13.69576305450023,14.74543628266096,2.4115313240221727,17.477545703037897,61.58115733078782,-0.12739248908527048,238.1219839768729,352.78259500347934,1231.9171475359813,359.29562657650325,321.7268141365855,4504.250619151579,118.60150591054074,1216.5371928496786,3878.253150643005,470.40409844660974,2074.4782144160827,2850.5148891846966,0.0
4,7.540673391980408,7.144940905454188,56.42459538287592,11.393447369520965,-20.10184577354066,16.781710816933188,2.8833526700265106,25.633733697788916,59.65373456613092,-0.18646781119309153,229.35675757281624,441.2898891562957,1020.6938666485553,367.25051129775426,300.5277604919268,3741.83182865463,123.54323532347993,605.2941778604147,3471.3896965969257,471.7107764978503,2061.3486054640825,2845.1517379350553,0.0
5,13.307070691730132,4.846860497267169,75.0885315354092,11.147898934833014,-20.764543985855187,19.73079807346538,2.8833526700265106,52.72392953749767,62.54486871311627,-0.27073169088676263,198.67846515861788,375.22106394363,1309.3219523332368,266.4886381619083,285.5637226251088,2024.1471418291526,123.54323532347993,1104.9964966837545,1427.8604236334102,350.18971773247614,2035.089387560081,2627.944112324556,0.0
6,5.322828276692054,6.183925462030527,54.80164441309043,9.920156761393255,-54.341253409791236,9.584533583729623,2.359106730021691,34.37250654930787,56.47348700444705,-0.2844132455467028,226.43501543813068,468.714684527591,1271.2755228566198,310.2405041287888,279.32870684726805,1714.6948092156856,112.01253335995513,960.7371963091595,1199.095689094294,444.27053742179805,2035.089387560081,2775.4307716897097,0.0
7,20.84774408371054,5.807875940690832,37.76065923034266,9.920156761393255,-53.23675638926703,1.7554090812691618,2.359106730021691,-11.06911227859067,55.34915705839718,-0.161822891540749,246.88721038092956,450.01596041079875,1140.0809384544916,246.60142635878083,276.8347005361317,4078.1930597562246,125.19047846112633,859.6069651187215,3686.3364270363636,406.3768739358212,1982.570951752079,2665.4861710720497,0.0
8,30.606262590979306,5.598959539946558,33.70328180587891,10.239369726487592,-91.6732527035096,21.41599079148378,2.359106730021691,26.798903411324776,55.31703334565291,-0.5057644908065291,239.5828550442157,450.01596041079875,1178.127367931109,281.07259348420183,264.36466898045006,3906.2750971931873,136.72118042465112,722.783711155188,3580.3983956054976,523.9778985474736,1444.2569847200577,2328.9484301570174,0.0
9,65.20464638947766,7.604556987091592,-78.11804001234212,20.25774586175603,-256.6851075698269,59.78923330802766,-3.355174016030849,-1.1651697135358599,102.98862305816681,-1.1728082352202995,1713.6017619930792,1992.0374092422617,3480.592324188454,2292.3326138404946,1805.660569262697,2909.150914327571,650.6610393703277,4616.297611987045,449.8528001339669,3422.1898161990857,1173.7870403088468,6581.927371123084,0.0
