,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,8754.74804182412,3102.1771622831134,13577.387633877333,7731.521364732285,6281.467577871173,1273.1590491298464,-1572.4416593915098,348.32216660120616,769.6068441331986,2314.7161193012626,4690.520265856863,1183.0927948991502,-327.6929601713406,-31.36317405199126,-26.051322831881333
1,8718.068720925077,3028.7707017456087,13107.857756505491,7244.967085180315,5704.89205233335,1218.4975714878478,-1289.166122148726,684.8386871718241,-213.57310654985451,528.1685461739029,4750.939916564303,1128.4313172571517,-252.0683980889273,-47.88757343728871,-33.24852925490761
2,8142.147536748288,2869.564020067307,12834.652438282494,6893.916049177843,6423.173505102557,1251.3768277635513,-448.9516248660372,920.0696878158947,542.3361431541546,1298.4626733762082,3922.3494423102798,1161.3105735328552,-359.86408522590136,-38.83789934098091,17.442890267199708
3,8360.651562129904,2929.3086512924588,13184.844866884276,6810.635252727986,5867.05935310519,1339.5372812855019,-1461.51692706173,614.3471663572711,442.02941932933913,1319.8331790883358,3930.958513669661,1249.4710270548057,-361.5499642200307,-53.7382050331434,-11.94016781525106
4,6996.550623360271,2742.221925719927,11647.54093797241,6240.658129456297,5326.272143065666,1316.9775354765359,-1396.3900002791115,304.5659550029561,446.94461552477713,1771.3001074634526,4166.464973720564,1226.9112812458397,-226.38503569711534,-37.718462783274106,99.23274446671195
5,7081.1809748350515,2661.511908759308,11154.069259987793,6718.989446497553,5104.340599115771,1834.6279227376592,-1132.10899043655,934.5148984404309,877.9648533321815,1406.0180959899565,5337.553419239001,1744.561668506963,-307.37788829939257,-34.154588249690335,62.276295044583556
6,7518.0587630995215,2655.6021085844354,12045.331158011546,7517.752867092473,5204.2839831181145,1773.1945578235639,-313.5874010545184,302.4305433548799,1519.4967185080857,1672.6235200690846,5118.297671082665,1683.1283035928677,-224.52437818847025,-25.301804027725936,37.672490763929154
7,7080.7149046477825,2502.6656595344693,11582.989039895005,7252.130939053419,5371.00376886808,1450.068979133448,-910.5431525830058,86.64097660333414,1247.683669651801,1568.0355852671007,4524.616950645894,1360.0027249027519,-209.27520405667934,-28.28044750923086,32.03761909064497
8,7468.198657738582,2894.886785616544,12714.93087040497,7363.940448134301,5901.553917798793,1989.2392790553263,-1280.4128353469514,574.0450792097267,532.1246153747999,1942.1622000519637,4751.766541750078,1899.1730248246301,-314.7862928661891,-38.339749467038644,-55.621496734885284
9,7596.123073960162,2852.5762555426163,12284.75936523004,7205.865390919897,5550.289911182545,1320.0694865871458,-1483.713412153218,652.6952520500589,968.0187426829048,2037.5573495990166,4613.543763319386,1230.0032323564496,-364.9870953199959,-46.63829233222437,36.814583325006986
10,7367.386990198638,2692.54544921807,11630.371458452917,7027.3985116751255,5793.580935034405,1547.0959317022603,-830.8833979325298,677.3360157838713,1304.8004571024123,2172.233176758881,4343.827523534707,1457.0296774715641,-212.34289373483423,-45.26163894561353,-41.214848282126425
11,7525.594001462577,2620.7715681624727,10941.734439797065,7232.844576378876,5750.678700472273,1845.3224329410689,-777.843226738386,911.7361577394754,360.17471970715167,1143.1341091624645,4917.224195384792,1755.2561787103728,-300.3201439960999,-46.49457207999717,-18.604116318015475
12,7144.2077127227085,2464.3958137522,10553.080484049033,6310.583081950329,5341.656476774318,1826.5682041480602,-537.5615023312185,-19.49609159889087,996.6507537263162,1960.0439143607512,5070.062246984641,1736.501949917364,-407.5034527679429,-8.249697246762295,9.577509505475582
13,8306.624114505437,2639.543478036603,11492.875067270452,7231.582916162111,6652.764992864017,1549.656752650678,-317.6217772920993,307.3098253202618,1287.9898945620644,1639.954687282542,5036.451491304629,1459.590498419982,-410.09935604773887,-20.814015037133455,64.05058198452178
14,8671.757168402248,2818.520139966067,11911.77422302626,7234.536472614703,6510.074263976257,1405.6280787214125,287.79678741182994,425.1965210638929,697.7224130420514,1812.4691793479246,5140.975106280904,1315.5618244907164,-296.3428201115132,-33.82434972345429,-36.97172558735252
15,7859.54237408975,2922.8270076532303,12646.787567030105,7566.329050922493,5858.340303253473,1639.5188947003771,380.2567096888209,361.38891997370604,1513.2941605133024,2775.7603809093775,3922.0423628944914,1549.452640469681,-351.64250685282286,-32.854982547814764,-51.77827227309706
16,7647.939906220117,2759.8168287888006,12017.595747085961,7018.145978404407,6138.7972142998715,1601.3759626335543,830.4217506969296,772.8431542271139,1010.3737819687072,2468.330349847076,3860.431606475866,1511.3097084028582,-303.50984015517145,-4.066744994612396,-89.50625311259802
17,7610.846931899126,2927.5923026889886,13075.378188000815,7618.552383637632,6093.750263579732,1214.5881237098993,875.4716227074166,298.2802578888684,2120.9113323811716,2580.7414913860634,4069.5816503075184,1124.5218694792031,-208.0843975284648,-20.371089785583614,-14.46293655395219
18,7591.890220561863,2887.2610848631234,11836.719280989515,7102.433416237782,5715.836820515313,1407.286783876446,711.097735177585,313.6955101134188,1661.2954544229049,2606.5949641860134,4757.553573247498,1317.2205296457498,-224.17256768388793,-35.37171224371157,-100.7109443054569
19,7339.283486487249,3104.6021604124044,11929.153431529172,6549.202776250715,5607.820823927559,1579.4115601131746,845.5378489879504,-93.72638846293589,1404.5729526637947,2586.1238484161195,4577.566522429367,1489.3453058824784,-224.72920972340685,-10.530340059460173,-71.78795383955104
20,7198.307201687541,3296.6556689658787,14034.088099756014,7813.400363416268,6470.624176015662,1460.2647955573086,190.87522694276464,141.75963226885625,2244.501363178922,2913.867245784887,4692.434487552349,1370.1985413266125,-197.51371037162258,-7.51028229405473,72.04241447096084
