5.427942288243149233e+04,5.480204553587567773e+01,6.704682691362326295e+03,5.047227576856110318e+03,4.740606052735965932e+03,4.656535078525244899e+03,4.563830573612320222e+03,1.511051826383514162e+04,2.427501618809927095e+04,2.022841788074240321e+04,1.685800536840801215e+04,2.295491077093900572e+02,2.175950204205008504e+03
3.127191458577059529e+04,4.759482862917245427e+01,6.681244690771014575e+03,5.346929213292605709e+03,5.025415606485918943e+03,4.935064737593818791e+03,4.831821352302987179e+03,1.039028459974430370e+04,1.665144801299935352e+04,1.452780017730773579e+04,1.273019514465716384e+04,1.699856084071486748e+02,2.174523330377938692e+03
2.934797584514193295e+04,4.283534576625520174e+01,6.657648988507249669e+03,5.760865776677467693e+03,5.419410501286373801e+03,5.319985915567991469e+03,5.201424628010043307e+03,1.023892850793587058e+04,1.628180654008704732e+04,1.427140005218348051e+04,1.249575178351317300e+04,2.162387775910286791e+02,2.173105108051981915e+03
3.007985993234487614e+04,3.929972992523096309e+01,6.633898657115503738e+03,5.666514109400445705e+03,5.329540138791733625e+03,5.232226292294124505e+03,5.117232620621861315e+03,1.032624955396647601e+04,1.630764511492501333e+04,1.425870634102290933e+04,1.242770756359770894e+04,1.348591626040839628e+02,2.171706636872865602e+03
2.862821133853171341e+04,3.685199588144495664e+01,6.610167155896889199e+03,5.698481535715533028e+03,5.359984998342123617e+03,5.261958881396438301e+03,5.145761430157046561e+03,1.002842844474891717e+04,1.575935532040653197e+04,1.383181213458598359e+04,1.208418333954363516e+04,1.438018557215366400e+02,2.170317901548419286e+03
2.842829332606296521e+04,3.576411408420672444e+01,6.586451696699405147e+03,5.676495057758249459e+03,5.339045240199918226e+03,5.241509321311027634e+03,5.126140351125488451e+03,9.966637715363376628e+03,1.561262466109113302e+04,1.370806392460865936e+04,1.196740223348909785e+04,1.704042601847994547e+02,2.168922524511674055e+03
2.955497878836233576e+04,3.454024706231371056e+01,6.562584214590855481e+03,5.710361806881710436e+03,5.371300537430162876e+03,5.273008966639717073e+03,5.156362846189699667e+03,1.022643144453207242e+04,1.599902154156880715e+04,1.399241197965753963e+04,1.217246155483650546e+04,1.583168500500390223e+02,2.167617672962901906e+03
2.855591525776348863e+04,3.331638004042070378e+01,6.538546426354514551e+03,5.813689218948188682e+03,5.469741627535116095e+03,5.369124054966712720e+03,5.248546119406494654e+03,1.007936044371245953e+04,1.575138949328450144e+04,1.380537337023368309e+04,1.202147995684304442e+04,1.557927190092278806e+02,2.166334610983846687e+03
2.874016908008026803e+04,3.576411408420672444e+01,6.514433218294670951e+03,5.835152631853448838e+03,5.490195755285756604e+03,5.389091108256917323e+03,5.267689827981638700e+03,1.013359280739706992e+04,1.582727640602662541e+04,1.386269767711055101e+04,1.205127910305486148e+04,1.761937348144498969e+02,2.165036457830075960e+03
2.987790793510944422e+04,4.161147874436219496e+01,6.490243267348565496e+03,5.810113084107374561e+03,5.466333846215737140e+03,5.365797296190401539e+03,5.245356322042689499e+03,1.036186212409602558e+04,1.618939311397841084e+04,1.412971875569727490e+04,1.225634181575130060e+04,1.639377309675400056e+02,2.163688541430512942e+03
